case_id	name	category	signature	expected_hex	inspiration
case_0871	q16-multiply-accumulate--switch-phi-multiply-low-rotate-mix-367	fixed-point-dsp	switch-phi,multiply-low,rotate-mix,array-scatter,switch-phi,sub-borrow,array-scatter,multiply-low,popcount-loop,add-carry,counted-loop,reverse-loop	0x658795c9	https://github.com/embench/embench-iot
case_0872	q16-multiply-accumulate--short-circuit-multiply-low-rotate-mix-368	fixed-point-dsp	short-circuit,multiply-low,rotate-mix,popcount-loop,popcount-loop,popcount-loop,rotate-mix,short-circuit,switch-phi,popcount-loop,switch-phi,halfword-swap	0xff837403	https://github.com/embench/embench-iot
case_0873	q16-multiply-accumulate--popcount-loop-multiply-low-rotate-mix-369	fixed-point-dsp	popcount-loop,multiply-low,rotate-mix,minmax-clamp,reverse-loop,byte-pack,divide-rem,mask-merge,add-carry,short-circuit,multiply-low,array-scatter	0x108edf05	https://github.com/embench/embench-iot
case_0874	q16-multiply-accumulate--reverse-loop-multiply-low-rotate-mix-36a	fixed-point-dsp	reverse-loop,multiply-low,rotate-mix,switch-phi,carry-chain,endian-swap,short-circuit,short-circuit,multiply-low,reverse-loop,array-scatter,endian-swap	0x81ca9a16	https://github.com/embench/embench-iot
case_0875	integer-square-root--gray-decode-multiply-low-rotate-mix-36b	integer-arithmetic	gray-decode,multiply-low,rotate-mix,reverse-loop,array-scatter,horner-loop,carry-chain,endian-swap,halfword-swap,gray-decode,endian-swap,short-circuit	0x97e98b2c	https://github.com/embench/embench-iot
case_0876	integer-square-root--minmax-clamp-multiply-low-rotate-mix-36c	integer-arithmetic	minmax-clamp,multiply-low,rotate-mix,add-carry,switch-phi,halfword-swap,gray-decode,sub-borrow,horner-loop,short-circuit,switch-phi,halfword-swap	0x3e578a84	https://github.com/embench/embench-iot
case_0877	integer-square-root--endian-swap-multiply-low-rotate-mix-36d	integer-arithmetic	endian-swap,multiply-low,rotate-mix,mask-merge,short-circuit,compare-select,mask-merge,add-carry,short-circuit,endian-swap,gray-decode,sub-borrow	0xaa16de6c	https://github.com/embench/embench-iot
case_0878	integer-square-root--carry-chain-multiply-low-rotate-mix-36e	integer-arithmetic	carry-chain,multiply-low,rotate-mix,carry-chain,halfword-swap,minmax-clamp,sub-borrow,endian-swap,gray-decode,multiply-low,array-scatter,endian-swap	0xb81dd8df	https://github.com/embench/embench-iot
case_0879	integer-square-root--horner-loop-multiply-low-rotate-mix-36f	integer-arithmetic	horner-loop,multiply-low,rotate-mix,multiply-low,gray-decode,compare-select,gray-decode,halfword-swap,halfword-swap,counted-loop,endian-swap,add-carry	0x650721f0	https://github.com/embench/embench-iot
case_0880	integer-square-root--add-carry-divide-rem-rotate-mix-370	integer-arithmetic	add-carry,divide-rem,rotate-mix,horner-loop,mask-merge,short-circuit,sub-borrow,minmax-clamp,gray-decode,switch-phi,popcount-loop,add-carry	0xc544048f	https://github.com/embench/embench-iot
case_0881	integer-square-root--sub-borrow-divide-rem-rotate-mix-371	integer-arithmetic	sub-borrow,divide-rem,rotate-mix,compare-select,rotate-mix,compare-select,byte-pack,popcount-loop,short-circuit,compare-select,sub-borrow,mask-merge	0x9026664c	https://github.com/embench/embench-iot
case_0882	integer-square-root--rotate-mix-divide-rem-rotate-mix-372	integer-arithmetic	rotate-mix,divide-rem,rotate-mix,popcount-loop,counted-loop,divide-rem,gray-decode,add-carry,multiply-low,add-carry,horner-loop,array-scatter	0xba6ed952	https://github.com/embench/embench-iot
case_0883	integer-square-root--multiply-low-divide-rem-rotate-mix-373	integer-arithmetic	multiply-low,divide-rem,rotate-mix,add-carry,sub-borrow,compare-select,sub-borrow,mask-merge,add-carry,mask-merge,switch-phi,minmax-clamp	0xa62cf242	https://github.com/embench/embench-iot
case_0884	integer-square-root--divide-rem-divide-rem-rotate-mix-374	integer-arithmetic	divide-rem,divide-rem,rotate-mix,reverse-loop,multiply-low,endian-swap,short-circuit,popcount-loop,switch-phi,compare-select,mask-merge,divide-rem	0x47a6ab9c	https://github.com/embench/embench-iot
case_0885	integer-square-root--mask-merge-divide-rem-rotate-mix-375	integer-arithmetic	mask-merge,divide-rem,rotate-mix,multiply-low,short-circuit,multiply-low,reverse-loop,halfword-swap,short-circuit,byte-pack,sub-borrow,endian-swap	0x41840bc6	https://github.com/embench/embench-iot
case_0886	integer-square-root--compare-select-divide-rem-rotate-mix-376	integer-arithmetic	compare-select,divide-rem,rotate-mix,halfword-swap,short-circuit,mask-merge,compare-select,endian-swap,byte-pack,sub-borrow,switch-phi,sub-borrow	0x86934964	https://github.com/embench/embench-iot
case_0887	integer-square-root--byte-pack-divide-rem-rotate-mix-377	integer-arithmetic	byte-pack,divide-rem,rotate-mix,endian-swap,multiply-low,multiply-low,short-circuit,add-carry,add-carry,add-carry,byte-pack,add-carry	0xfa298c87	https://github.com/embench/embench-iot
case_0888	integer-square-root--halfword-swap-divide-rem-rotate-mix-378	integer-arithmetic	halfword-swap,divide-rem,rotate-mix,array-scatter,array-scatter,switch-phi,horner-loop,horner-loop,carry-chain,endian-swap,reverse-loop,carry-chain	0x3723bbd2	https://github.com/embench/embench-iot
case_0889	integer-square-root--array-scatter-divide-rem-rotate-mix-379	integer-arithmetic	array-scatter,divide-rem,rotate-mix,minmax-clamp,carry-chain,endian-swap,mask-merge,rotate-mix,popcount-loop,divide-rem,reverse-loop,horner-loop	0x89fde12f	https://github.com/embench/embench-iot
case_0890	integer-square-root--counted-loop-divide-rem-rotate-mix-37a	integer-arithmetic	counted-loop,divide-rem,rotate-mix,byte-pack,carry-chain,gray-decode,mask-merge,switch-phi,reverse-loop,reverse-loop,short-circuit,gray-decode	0x0ed219b8	https://github.com/embench/embench-iot
case_0891	integer-square-root--switch-phi-divide-rem-rotate-mix-37b	integer-arithmetic	switch-phi,divide-rem,rotate-mix,reverse-loop,endian-swap,array-scatter,switch-phi,rotate-mix,array-scatter,byte-pack,short-circuit,counted-loop	0xff3e0d26	https://github.com/embench/embench-iot
case_0892	integer-square-root--short-circuit-divide-rem-rotate-mix-37c	integer-arithmetic	short-circuit,divide-rem,rotate-mix,divide-rem,switch-phi,counted-loop,compare-select,carry-chain,reverse-loop,add-carry,carry-chain,reverse-loop	0x893567d2	https://github.com/embench/embench-iot
case_0893	integer-square-root--popcount-loop-divide-rem-rotate-mix-37d	integer-arithmetic	popcount-loop,divide-rem,rotate-mix,popcount-loop,halfword-swap,short-circuit,add-carry,multiply-low,endian-swap,sub-borrow,compare-select,byte-pack	0xda5f764f	https://github.com/embench/embench-iot
case_0894	integer-square-root--reverse-loop-divide-rem-rotate-mix-37e	integer-arithmetic	reverse-loop,divide-rem,rotate-mix,rotate-mix,divide-rem,rotate-mix,halfword-swap,carry-chain,reverse-loop,switch-phi,add-carry,switch-phi	0x9d892252	https://github.com/embench/embench-iot
case_0895	integer-square-root--gray-decode-divide-rem-rotate-mix-37f	integer-arithmetic	gray-decode,divide-rem,rotate-mix,switch-phi,byte-pack,minmax-clamp,rotate-mix,switch-phi,array-scatter,counted-loop,add-carry,reverse-loop	0x0977922e	https://github.com/embench/embench-iot
case_0896	integer-square-root--minmax-clamp-divide-rem-rotate-mix-380	integer-arithmetic	minmax-clamp,divide-rem,rotate-mix,reverse-loop,array-scatter,multiply-low,gray-decode,reverse-loop,short-circuit,endian-swap,short-circuit,popcount-loop	0xe9615805	https://github.com/embench/embench-iot
case_0897	integer-square-root--endian-swap-divide-rem-rotate-mix-381	integer-arithmetic	endian-swap,divide-rem,rotate-mix,switch-phi,rotate-mix,popcount-loop,mask-merge,horner-loop,multiply-low,short-circuit,halfword-swap,short-circuit	0x401afd6e	https://github.com/embench/embench-iot
case_0898	integer-square-root--carry-chain-divide-rem-rotate-mix-382	integer-arithmetic	carry-chain,divide-rem,rotate-mix,short-circuit,rotate-mix,switch-phi,endian-swap,rotate-mix,minmax-clamp,carry-chain,counted-loop,short-circuit	0xf020ce51	https://github.com/embench/embench-iot
case_0899	integer-square-root--horner-loop-divide-rem-rotate-mix-383	integer-arithmetic	horner-loop,divide-rem,rotate-mix,array-scatter,endian-swap,array-scatter,switch-phi,horner-loop,gray-decode,byte-pack,rotate-mix,sub-borrow	0x68a7ea14	https://github.com/embench/embench-iot
case_0900	restoring-division--add-carry-mask-merge-rotate-mix-384	integer-arithmetic	add-carry,mask-merge,rotate-mix,byte-pack,gray-decode,rotate-mix,counted-loop,byte-pack,add-carry,minmax-clamp,divide-rem,mask-merge	0xb92fc25e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0901	restoring-division--sub-borrow-mask-merge-rotate-mix-385	integer-arithmetic	sub-borrow,mask-merge,rotate-mix,rotate-mix,minmax-clamp,add-carry,minmax-clamp,rotate-mix,switch-phi,endian-swap,divide-rem,divide-rem	0x514bf828	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0902	restoring-division--rotate-mix-mask-merge-rotate-mix-386	integer-arithmetic	rotate-mix,mask-merge,rotate-mix,mask-merge,divide-rem,compare-select,divide-rem,multiply-low,divide-rem,multiply-low,counted-loop,add-carry	0x43f34e09	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0903	restoring-division--multiply-low-mask-merge-rotate-mix-387	integer-arithmetic	multiply-low,mask-merge,rotate-mix,add-carry,gray-decode,short-circuit,reverse-loop,rotate-mix,gray-decode,compare-select,reverse-loop,array-scatter	0x8ecd8506	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0904	restoring-division--divide-rem-mask-merge-rotate-mix-388	integer-arithmetic	divide-rem,mask-merge,rotate-mix,minmax-clamp,popcount-loop,add-carry,sub-borrow,endian-swap,mask-merge,switch-phi,byte-pack,horner-loop	0x814c9214	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0905	restoring-division--mask-merge-mask-merge-rotate-mix-389	integer-arithmetic	mask-merge,mask-merge,rotate-mix,popcount-loop,carry-chain,carry-chain,switch-phi,minmax-clamp,counted-loop,compare-select,horner-loop,counted-loop	0x29619efb	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0906	restoring-division--compare-select-mask-merge-rotate-mix-38a	integer-arithmetic	compare-select,mask-merge,rotate-mix,carry-chain,reverse-loop,minmax-clamp,horner-loop,endian-swap,array-scatter,minmax-clamp,sub-borrow,carry-chain	0x4cd6e8be	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0907	restoring-division--byte-pack-mask-merge-rotate-mix-38b	integer-arithmetic	byte-pack,mask-merge,rotate-mix,gray-decode,endian-swap,carry-chain,popcount-loop,halfword-swap,rotate-mix,array-scatter,endian-swap,byte-pack	0x73704dbc	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0908	restoring-division--halfword-swap-mask-merge-rotate-mix-38c	integer-arithmetic	halfword-swap,mask-merge,rotate-mix,array-scatter,switch-phi,array-scatter,add-carry,halfword-swap,endian-swap,counted-loop,horner-loop,switch-phi	0x1e75ba24	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0909	restoring-division--array-scatter-mask-merge-rotate-mix-38d	integer-arithmetic	array-scatter,mask-merge,rotate-mix,divide-rem,add-carry,byte-pack,reverse-loop,mask-merge,compare-select,byte-pack,gray-decode,rotate-mix	0xc1056ecf	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0910	restoring-division--counted-loop-mask-merge-rotate-mix-38e	integer-arithmetic	counted-loop,mask-merge,rotate-mix,switch-phi,divide-rem,array-scatter,reverse-loop,halfword-swap,mask-merge,array-scatter,mask-merge,reverse-loop	0x8f8efede	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0911	restoring-division--switch-phi-mask-merge-rotate-mix-38f	integer-arithmetic	switch-phi,mask-merge,rotate-mix,compare-select,byte-pack,horner-loop,minmax-clamp,array-scatter,reverse-loop,minmax-clamp,array-scatter,multiply-low	0xf8230061	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0912	restoring-division--short-circuit-mask-merge-rotate-mix-390	integer-arithmetic	short-circuit,mask-merge,rotate-mix,rotate-mix,mask-merge,popcount-loop,compare-select,endian-swap,endian-swap,sub-borrow,popcount-loop,byte-pack	0x7f1fc496	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0913	restoring-division--popcount-loop-mask-merge-rotate-mix-391	integer-arithmetic	popcount-loop,mask-merge,rotate-mix,gray-decode,reverse-loop,multiply-low,short-circuit,halfword-swap,reverse-loop,minmax-clamp,endian-swap,compare-select	0x4f9549f2	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0914	restoring-division--reverse-loop-mask-merge-rotate-mix-392	integer-arithmetic	reverse-loop,mask-merge,rotate-mix,add-carry,reverse-loop,popcount-loop,short-circuit,sub-borrow,mask-merge,carry-chain,switch-phi,reverse-loop	0x8729d84b	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0915	restoring-division--gray-decode-mask-merge-rotate-mix-393	integer-arithmetic	gray-decode,mask-merge,rotate-mix,popcount-loop,mask-merge,switch-phi,compare-select,add-carry,compare-select,byte-pack,gray-decode,multiply-low	0x4a9368f0	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0916	restoring-division--minmax-clamp-mask-merge-rotate-mix-394	integer-arithmetic	minmax-clamp,mask-merge,rotate-mix,multiply-low,switch-phi,minmax-clamp,byte-pack,short-circuit,endian-swap,add-carry,popcount-loop,gray-decode	0x5f96b293	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0917	restoring-division--endian-swap-mask-merge-rotate-mix-395	integer-arithmetic	endian-swap,mask-merge,rotate-mix,reverse-loop,add-carry,rotate-mix,array-scatter,sub-borrow,compare-select,endian-swap,endian-swap,reverse-loop	0x9da4ed2e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0918	restoring-division--carry-chain-mask-merge-rotate-mix-396	integer-arithmetic	carry-chain,mask-merge,rotate-mix,sub-borrow,divide-rem,short-circuit,mask-merge,minmax-clamp,popcount-loop,multiply-low,multiply-low,carry-chain	0x383e064e	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0919	restoring-division--horner-loop-mask-merge-rotate-mix-397	integer-arithmetic	horner-loop,mask-merge,rotate-mix,short-circuit,multiply-low,compare-select,gray-decode,sub-borrow,counted-loop,rotate-mix,horner-loop,byte-pack	0x2bf8d9f5	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0920	restoring-division--add-carry-compare-select-rotate-mix-398	integer-arithmetic	add-carry,compare-select,rotate-mix,divide-rem,popcount-loop,counted-loop,halfword-swap,compare-select,short-circuit,gray-decode,rotate-mix,mask-merge	0xc641de51	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0921	restoring-division--sub-borrow-compare-select-rotate-mix-399	integer-arithmetic	sub-borrow,compare-select,rotate-mix,endian-swap,reverse-loop,add-carry,compare-select,switch-phi,switch-phi,compare-select,compare-select,minmax-clamp	0x9861dfa2	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0922	restoring-division--rotate-mix-compare-select-rotate-mix-39a	integer-arithmetic	rotate-mix,compare-select,rotate-mix,compare-select,carry-chain,counted-loop,carry-chain,rotate-mix,add-carry,halfword-swap,halfword-swap,minmax-clamp	0x5573675f	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0923	restoring-division--multiply-low-compare-select-rotate-mix-39b	integer-arithmetic	multiply-low,compare-select,rotate-mix,horner-loop,endian-swap,divide-rem,halfword-swap,byte-pack,switch-phi,popcount-loop,minmax-clamp,mask-merge	0x5f32d3c1	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0924	restoring-division--divide-rem-compare-select-rotate-mix-39c	integer-arithmetic	divide-rem,compare-select,rotate-mix,mask-merge,horner-loop,horner-loop,sub-borrow,byte-pack,short-circuit,counted-loop,rotate-mix,sub-borrow	0xbd258b35	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0925	multiply-high16--mask-merge-compare-select-rotate-mix-39d	integer-arithmetic	mask-merge,compare-select,rotate-mix,minmax-clamp,minmax-clamp,endian-swap,byte-pack,compare-select,multiply-low,byte-pack,rotate-mix,short-circuit	0x5f819145	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0926	multiply-high16--compare-select-compare-select-rotate-mix-39e	integer-arithmetic	compare-select,compare-select,rotate-mix,byte-pack,halfword-swap,horner-loop,switch-phi,switch-phi,divide-rem,popcount-loop,add-carry,minmax-clamp	0x2c79c3a7	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0927	multiply-high16--byte-pack-compare-select-rotate-mix-39f	integer-arithmetic	byte-pack,compare-select,rotate-mix,carry-chain,horner-loop,array-scatter,mask-merge,carry-chain,byte-pack,divide-rem,add-carry,mask-merge	0xc010f292	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0928	multiply-high16--halfword-swap-compare-select-rotate-mix-3a0	integer-arithmetic	halfword-swap,compare-select,rotate-mix,counted-loop,short-circuit,counted-loop,mask-merge,minmax-clamp,counted-loop,array-scatter,endian-swap,reverse-loop	0x0ed09cfe	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
case_0929	multiply-high16--array-scatter-compare-select-rotate-mix-3a1	integer-arithmetic	array-scatter,compare-select,rotate-mix,byte-pack,horner-loop,short-circuit,byte-pack,sub-borrow,sub-borrow,short-circuit,array-scatter,switch-phi	0x61411887	https://gcc.gnu.org/onlinedocs/gccint/Testsuites.html#index-gcc_002ec_002dtorture
